,state,eta,chi,setup,UV_HWP,QP,B_HWP,fidelity,n,pred_rho,actual_rho
0,E0,45.0,0.0,C0,45.0,333.1882094388881,45.0,0.9999999999999996,0,"[[0.00000000e+00+0.j 0.00000000e+00+0.j 0.00000000e+00+0.j
  0.00000000e+00+0.j]
 [0.00000000e+00+0.j 1.00000000e+00+0.j 1.11022302e-16+0.j
  0.00000000e+00+0.j]
 [0.00000000e+00+0.j 1.11022302e-16+0.j 1.23259516e-32+0.j
  0.00000000e+00+0.j]
 [0.00000000e+00+0.j 0.00000000e+00+0.j 0.00000000e+00+0.j
  0.00000000e+00+0.j]]","[[ 3.98694913e-32+0.00000000e+00j -1.99673462e-16-1.43055769e-32j
   1.99281959e-32-4.14974538e-32j  3.57472752e-48-7.44382941e-48j]
 [-1.99673462e-16+1.43055769e-32j  1.00000000e+00+0.00000000e+00j
  -9.98039283e-17+2.07826586e-16j -1.79028675e-32+3.72800138e-32j]
 [ 1.99281959e-32+4.14974538e-32j -9.98039283e-17-2.07826586e-16j
   5.31527138e-32+0.00000000e+00j  9.53455448e-48+0.00000000e+00j]
 [ 3.57472752e-48+7.44382941e-48j -1.79028675e-32-3.72800138e-32j
   9.53455448e-48+0.00000000e+00j  1.71031209e-63+0.00000000e+00j]]"
1,E0,45.0,18.0,C0,41.773004903880164,323.5426955753372,44.99999999944372,0.9990981484552404,12,"[[0.00000000e+00+0.j        0.00000000e+00+0.j
  0.00000000e+00+0.j        0.00000000e+00+0.j       ]
 [0.00000000e+00+0.j        9.75528258e-01+0.j
  8.67361738e-17+0.1545085j 0.00000000e+00+0.j       ]
 [0.00000000e+00+0.j        8.67361738e-17-0.1545085j
  2.44717419e-02+0.j        0.00000000e+00+0.j       ]
 [0.00000000e+00+0.j        0.00000000e+00+0.j
  0.00000000e+00+0.j        0.00000000e+00+0.j       ]]","[[ 3.70346367e-22+0.00000000e+00j -1.90725069e-11+4.81520095e-28j
  -3.38926109e-13-2.54381145e-12j -6.58119683e-24-4.93952028e-23j]
 [-1.90725069e-11-4.81520095e-28j  9.82217059e-01+0.00000000e+00j
   1.74543917e-02+1.31004016e-01j  3.38925755e-13+2.54380879e-12j]
 [-3.38926109e-13+2.54381145e-12j  1.74543917e-02-1.31004016e-01j
   1.77829410e-02+0.00000000e+00j  3.45305458e-13+0.00000000e+00j]
 [-6.58119683e-24+4.93952028e-23j  3.38925755e-13-2.54380879e-12j
   3.45305458e-13+0.00000000e+00j  6.70506971e-24+0.00000000e+00j]]"
2,E0,45.0,36.0,C0,36.90522588647784,323.5432896461,44.999987003546934,0.9996254055303702,232,"[[0.00000000e+00+0.j         0.00000000e+00+0.j
  0.00000000e+00+0.j         0.00000000e+00+0.j        ]
 [0.00000000e+00+0.j         9.04508497e-01+0.j
  6.93889390e-17+0.29389263j 0.00000000e+00+0.j        ]
 [0.00000000e+00+0.j         6.93889390e-17-0.29389263j
  9.54915028e-02+0.j         0.00000000e+00+0.j        ]
 [0.00000000e+00+0.j         0.00000000e+00+0.j
  0.00000000e+00+0.j         0.00000000e+00+0.j        ]]","[[ 1.83880190e-13+0.00000000e+00j -4.05324390e-07-2.88105772e-24j
  -2.85712598e-09-1.39943437e-07j -1.29616890e-15-6.34869908e-14j]
 [-4.05324390e-07+2.88105772e-24j  8.93450573e-01+0.00000000e+00j
   6.29792065e-03+3.08475254e-01j  2.85712598e-09+1.39943437e-07j]
 [-2.85712598e-09+1.39943437e-07j  6.29792065e-03-3.08475254e-01j
   1.06549427e-01+0.00000000e+00j  4.83374040e-08+0.00000000e+00j]
 [-1.29616890e-15+6.34869908e-14j  2.85712598e-09-1.39943437e-07j
   4.83374040e-08+0.00000000e+00j  2.19288334e-14+0.00000000e+00j]]"
3,E0,45.0,54.0,C0,33.49267343595742,323.54328347539433,44.99984353921178,0.9996401295109468,22,"[[0.00000000e+00+0.j        0.00000000e+00+0.j
  0.00000000e+00+0.j        0.00000000e+00+0.j       ]
 [0.00000000e+00+0.j        7.93892626e-01+0.j
  1.38777878e-16+0.4045085j 0.00000000e+00+0.j       ]
 [0.00000000e+00+0.j        1.38777878e-16-0.4045085j
  2.06107374e-01+0.j        0.00000000e+00+0.j       ]
 [0.00000000e+00+0.j        0.00000000e+00+0.j
  0.00000000e+00+0.j        0.00000000e+00+0.j       ]]","[[ 2.37620719e-11+0.00000000e+00j -4.35082313e-06-2.98308088e-23j
  -1.01653882e-07-2.19592270e-06j -5.55183879e-13-1.19930577e-11j]
 [-4.35082313e-06+2.98308088e-23j  7.96633474e-01+0.00000000e+00j
   1.86127735e-02+4.02072315e-01j  1.01653882e-07+2.19592270e-06j]
 [-1.01653882e-07+2.19592270e-06j  1.86127735e-02-4.02072315e-01j
   2.03366526e-01+0.00000000e+00j  1.11068868e-06+0.00000000e+00j]
 [-5.55183879e-13+1.19930577e-11j  1.01653882e-07-2.19592270e-06j
   1.11068868e-06+0.00000000e+00j  6.06603936e-12+0.00000000e+00j]]"
4,E0,45.0,72.0,C0,29.736937971266443,323.54277171350145,44.99981017822728,0.9991629140030117,134,"[[0.00000000e+00+0.j         0.00000000e+00+0.j
  0.00000000e+00+0.j         0.00000000e+00+0.j        ]
 [0.00000000e+00+0.j         6.54508497e-01+0.j
  8.32667268e-17+0.47552826j 0.00000000e+00+0.j        ]
 [0.00000000e+00+0.j         8.32667268e-17-0.47552826j
  3.45491503e-01+0.j         0.00000000e+00+0.j        ]
 [0.00000000e+00+0.j         0.00000000e+00+0.j
  0.00000000e+00+0.j         0.00000000e+00+0.j        ]]","[[ 2.94278555e-11+0.00000000e+00j -4.44125007e-06+0.00000000e+00j
  -1.55754397e-07-3.11109208e-06j -1.03203328e-12-2.06141890e-11j]
 [-4.44125007e-06+0.00000000e+00j  6.70273175e-01+0.00000000e+00j
   2.35064436e-02+4.69525817e-01j  1.55754397e-07+3.11109208e-06j]
 [-1.55754397e-07+3.11109208e-06j  2.35064436e-02-4.69525817e-01j
   3.29726825e-01+0.00000000e+00j  2.18477978e-06+0.00000000e+00j]
 [-1.03203328e-12+2.06141890e-11j  1.55754397e-07-3.11109208e-06j
   2.18477978e-06+0.00000000e+00j  1.44764161e-11+0.00000000e+00j]]"
5,E0,45.0,90.0,C0,24.174717615200876,323.5427889649976,44.99999999999976,0.999208195015322,248,"[[0.00000000e+00+0.j  0.00000000e+00+0.j  0.00000000e+00+0.j
  0.00000000e+00+0.j ]
 [0.00000000e+00+0.j  5.00000000e-01+0.j  8.32667268e-17+0.5j
  0.00000000e+00+0.j ]
 [0.00000000e+00+0.j  8.32667268e-17-0.5j 5.00000000e-01+0.j
  0.00000000e+00+0.j ]
 [0.00000000e+00+0.j  0.00000000e+00+0.j  0.00000000e+00+0.j
  0.00000000e+00+0.j ]]","[[ 3.40988677e-29+0.00000000e+00j -4.01127220e-15-1.95070465e-34j
  -1.21415592e-18-4.24364955e-15j -1.02850469e-32-3.59477180e-29j]
 [-4.01127220e-15+1.95070465e-34j  4.71872111e-01+0.00000000e+00j
   1.42829079e-04+4.99208174e-01j  1.20989714e-18+4.22876452e-15j]
 [-1.21415592e-18+4.24364955e-15j  1.42829079e-04-4.99208174e-01j
   5.28127889e-01+0.00000000e+00j  4.47374181e-15+0.00000000e+00j]
 [-1.02850469e-32+3.59477180e-29j  1.20989714e-18-4.22876452e-15j
   4.47374181e-15+0.00000000e+00j  3.78968166e-29+0.00000000e+00j]]"
6,E0,59.99999999999999,0.0,C0,38.04879513224137,333.1043223805149,45.0,0.999410788847647,7,"[[ 0.       +0.j  0.       +0.j  0.       +0.j  0.       +0.j]
 [ 0.       +0.j  0.9330127+0.j -0.25     +0.j  0.       +0.j]
 [ 0.       +0.j -0.25     +0.j  0.0669873+0.j  0.       +0.j]
 [ 0.       +0.j  0.       +0.j  0.       +0.j  0.       +0.j]]","[[ 3.68568493e-32+0.00000000e+00j -1.84585618e-16-1.75505809e-33j
   5.26487840e-17-3.62002227e-18j  9.44415935e-33-6.49361003e-34j]
 [-1.84585618e-16+1.75505809e-33j  9.24437409e-01+0.00000000e+00j
  -2.63674419e-01+1.81297116e-02j -4.72980198e-17+3.25211472e-18j]
 [ 5.26487840e-17+3.62002227e-18j -2.63674419e-01-1.81297116e-02j
   7.55625906e-02+0.00000000e+00j  1.35544469e-17+0.00000000e+00j]
 [ 9.44415935e-33+6.49361003e-34j -4.72980198e-17-3.25211472e-18j
   1.35544469e-17+0.00000000e+00j  2.43140196e-33+0.00000000e+00j]]"
7,E0,59.99999999999999,18.0,C0,37.18944649185208,331.3314426828754,44.99937356479439,0.9994127360214757,192,"[[ 0.        +0.j          0.        +0.j          0.        +0.j
   0.        +0.j        ]
 [ 0.        +0.j          0.91181955+0.j         -0.25      +0.13380828j
   0.        +0.j        ]
 [ 0.        +0.j         -0.25      -0.13380828j  0.08818045+0.j
   0.        +0.j        ]
 [ 0.        +0.j          0.        +0.j          0.        +0.j
   0.        +0.j        ]]","[[ 4.32365603e-10+0.00000000e+00j -1.97727746e-05+1.93334969e-21j
   5.44484109e-06-3.42880341e-06j  1.19060782e-10-7.49766628e-11j]
 [-1.97727746e-05-1.93334969e-21j  9.04240792e-01+0.00000000e+00j
  -2.49001342e-01+1.56804696e-01j -5.44484109e-06+3.42880341e-06j]
 [ 5.44484109e-06+3.42880341e-06j -2.49001342e-01-1.56804696e-01j
   9.57592070e-02+0.00000000e+00j  2.09393917e-06+0.00000000e+00j]
 [ 1.19060782e-10+7.49766628e-11j -5.44484109e-06-3.42880341e-06j
   2.09393917e-06+0.00000000e+00j  4.57875685e-11+0.00000000e+00j]]"
8,E0,59.99999999999999,36.0,C0,34.8630118010748,323.5428222438652,44.999935666855166,0.9995468858996513,177,"[[ 0.        +0.j          0.        +0.j          0.        +0.j
   0.        +0.j        ]
 [ 0.        +0.j          0.85031463+0.j         -0.25      +0.25451848j
   0.        +0.j        ]
 [ 0.        +0.j         -0.25      -0.25451848j  0.14968537+0.j
   0.        +0.j        ]
 [ 0.        +0.j          0.        +0.j          0.        +0.j
   0.        +0.j        ]]","[[ 4.22691654e-12+0.00000000e+00j -1.88226830e-06+1.20869096e-22j
   5.57734329e-07-6.10667678e-07j  1.25247631e-12-1.37134611e-12j]
 [-1.88226830e-06-1.20869096e-22j  8.38184031e-01+0.00000000e+00j
  -2.48362047e-01+2.71933548e-01j -5.57734329e-07+6.10667678e-07j]
 [ 5.57734329e-07+6.10667678e-07j -2.48362047e-01-2.71933548e-01j
   1.61815969e-01+0.00000000e+00j  3.63382094e-07+0.00000000e+00j]
 [ 1.25247631e-12+1.37134611e-12j -5.57734329e-07-6.10667678e-07j
   3.63382094e-07+0.00000000e+00j  8.16029141e-13+0.00000000e+00j]]"
9,E0,59.99999999999999,54.0,C0,32.10578669602849,323.5431822281077,44.99999948903654,0.9994808151671862,206,"[[ 0.        +0.j          0.        +0.j          0.        +0.j
   0.        +0.j        ]
 [ 0.        +0.j          0.75451848+0.j         -0.25      +0.35031463j
   0.        +0.j        ]
 [ 0.        +0.j         -0.25      -0.35031463j  0.24548152+0.j
   0.        +0.j        ]
 [ 0.        +0.j          0.        +0.j          0.        +0.j
   0.        +0.j        ]]","[[ 2.39137221e-16+0.00000000e+00j -1.34075668e-08-1.83831421e-24j
   4.14199285e-09-6.49755868e-09j  7.38765410e-17-1.15890389e-16j]
 [-1.34075668e-08+1.83831421e-24j  7.51714211e-01+0.00000000e+00j
  -2.32226692e-01+3.64294825e-01j -4.14199285e-09+6.49755868e-09j]
 [ 4.14199285e-09+6.49755868e-09j -2.32226692e-01-3.64294825e-01j
   2.48285789e-01+0.00000000e+00j  4.42842273e-09+0.00000000e+00j]
 [ 7.38765410e-17+1.15890389e-16j -4.14199285e-09-6.49755868e-09j
   4.42842273e-09+0.00000000e+00j  7.89853015e-17+0.00000000e+00j]]"
