W,min_W_prime,eta_arr,chi
-0.43301270189221924,-0.49999993750001676,0.2617993877991494,0.001
-0.4330127018922192,-0.4980927091274606,0.2617993877991494,0.17542181408832186
-0.43301270189221924,-0.49260289613141717,0.2617993877991494,0.3498436281766437
-0.43301270189221924,-0.48408563470730953,0.2617993877991494,0.5242654422649656
-0.4330127018922192,-0.4734366985097232,0.2617993877991494,0.6986872563532874
-0.43301270189221924,-0.4618399515247654,0.2617993877991494,0.8731090704416092
-0.4330127018922192,-0.45067389682302017,0.2617993877991494,1.0475308845299311
-0.43301270189221924,-0.4413640061349252,0.2617993877991494,1.221952698618253
-0.4330127018922192,-0.4351806879741411,0.2617993877991494,1.3963745127065748
-0.4330127018922192,-0.4330127018922193,0.2617993877991494,1.5707963267948966
