W,min_W_prime,eta_arr,chi
-0.24999999999999978,-0.4999998125000261,1.0471975511965976,0.001
-0.2499999999999999,-0.49425604766942166,1.0471975511965976,0.17542181408832186
-0.24999999999999978,-0.47746501424835275,1.0471975511965976,0.3498436281766437
-0.24999999999999972,-0.45057375111067116,1.0471975511965976,0.5242654422649656
-0.24999999999999983,-0.4152432088395418,1.0471975511965976,0.6986872563532874
-0.24999999999999992,-0.3740166072157691,1.0471975511965976,0.8731090704416092
-0.24999999999999983,-0.33063708780616086,1.0471975511965976,1.0475308845299311
-0.24999999999999983,-0.2905280670338233,1.0471975511965976,1.221952698618253
-0.24999999999999978,-0.26104921673305215,1.0471975511965976,1.3963745127065748
-0.2499999999999999,-0.24999999999999994,1.0471975511965976,1.5707963267948966
