W,min_W_prime,eta_arr,chi
-0.24999999999999994,-0.2500003749995937,0.5235987755982988,0.001
-0.24999999999999992,-0.2611722790462274,0.5235987755982988,0.17542181408832186
-0.24999999999999994,-0.2907355502321997,0.5235987755982988,0.3498436281766437
-0.24999999999999992,-0.330882599739029,0.5235987755982988,0.5242654422649656
-0.2499999999999992,-0.3742633798712339,0.5235987755982988,0.6986872563532874
-0.2499999999999999,-0.41546549498942126,0.5235987755982988,0.8731090704416092
-0.24999999999999992,-0.4507539419318046,0.5235987755982988,1.0475308845299311
-0.24999999999999994,-0.4775912920747075,0.5235987755982988,1.221952698618253
-0.24999999999999994,-0.494321056038541,0.5235987755982988,1.3963745127065748
-0.2499999999999998,-0.49999999999999983,0.5235987755982988,1.5707963267948966
