W,min_W_prime,eta_arr,chi
-0.4330127018922192,-0.4999999375000167,0.2617993877991494,0.001
-0.4330127018922192,-0.4980927091274604,0.2617993877991494,0.17542181408832186
-0.4330127018922192,-0.49260289613141117,0.2617993877991494,0.3498436281766437
-0.4330127018922192,-0.48408563470731125,0.2617993877991494,0.5242654422649656
-0.43301270189221924,-0.4734366985097228,0.2617993877991494,0.6986872563532874
-0.4330127018922191,-0.46183995152476526,0.2617993877991494,0.8731090704416092
-0.4330127018922192,-0.45067389682302,0.2617993877991494,1.0475308845299311
-0.43301270189221924,-0.44136400613492494,0.2617993877991494,1.221952698618253
-0.4330127018922192,-0.4351806879741411,0.2617993877991494,1.3963745127065748
-0.43301270189221897,-0.4330127018922193,0.2617993877991494,1.5707963267948966
