W,min_W_prime,eta_arr,chi
-0.24999999999999978,-0.25000037499959354,1.0471975511965976,0.001
-0.2499999999999999,-0.2611722790462274,1.0471975511965976,0.17542181408832186
-0.24999999999999972,-0.29073555023219955,1.0471975511965976,0.3498436281766437
-0.24999999999999978,-0.33088259973902895,1.0471975511965976,0.5242654422649656
-0.2499999999999998,-0.3742633798712338,1.0471975511965976,0.6986872563532874
-0.2499999999999999,-0.4154654949894214,1.0471975511965976,0.8731090704416092
-0.24999999999999983,-0.45075394193180474,1.0471975511965976,1.0475308845299311
-0.24999999999999983,-0.4775912920747075,1.0471975511965976,1.221952698618253
-0.24999999999999978,-0.49432105603854093,1.0471975511965976,1.3963745127065748
-0.24999999999999986,-0.4999999999999999,1.0471975511965976,1.5707963267948966
