,state,eta,chi,setup,UV_HWP,QP,B_HWP,fidelity,n,pred_rho,actual_rho
0,E0,45.0,0.0,C0,45.0,-22.97079115043486,45.0,0.9999999999999998,0,"[[0.00000000e+00+0.j 0.00000000e+00+0.j 0.00000000e+00+0.j
  0.00000000e+00+0.j]
 [0.00000000e+00+0.j 1.00000000e+00+0.j 1.11022302e-16+0.j
  0.00000000e+00+0.j]
 [0.00000000e+00+0.j 1.11022302e-16+0.j 1.23259516e-32+0.j
  0.00000000e+00+0.j]
 [0.00000000e+00+0.j 0.00000000e+00+0.j 0.00000000e+00+0.j
  0.00000000e+00+0.j]]","[[ 3.98694913e-32+0.00000000e+00j -1.99673462e-16+0.00000000e+00j
   3.90883023e-32-7.85358726e-33j  7.01167488e-48-1.40877954e-48j]
 [-1.99673462e-16+0.00000000e+00j  1.00000000e+00+0.00000000e+00j
  -1.95761129e-16+3.93321536e-17j -3.51157075e-32+7.05541701e-33j]
 [ 3.90883023e-32+7.85358726e-33j -1.95761129e-16-3.93321536e-17j
   3.98694380e-32+0.00000000e+00j  7.15179530e-48+0.00000000e+00j]
 [ 7.01167488e-48+1.40877954e-48j -3.51157075e-32-7.05541701e-33j
   7.15179530e-48+0.00000000e+00j  1.28289182e-63+0.00000000e+00j]]"
1,E0,45.0,18.0,C0,40.858092277218994,-15.713435819044973,44.999251479802346,0.9997457965799607,21,"[[0.00000000e+00+0.j        0.00000000e+00+0.j
  0.00000000e+00+0.j        0.00000000e+00+0.j       ]
 [0.00000000e+00+0.j        9.75528258e-01+0.j
  8.67361738e-17+0.1545085j 0.00000000e+00+0.j       ]
 [0.00000000e+00+0.j        8.67361738e-17-0.1545085j
  2.44717419e-02+0.j        0.00000000e+00+0.j       ]
 [0.00000000e+00+0.j        0.00000000e+00+0.j
  0.00000000e+00+0.j        0.00000000e+00+0.j       ]]","[[ 6.68515997e-10+0.00000000e+00j -2.55859129e-05+2.57520306e-22j
   2.48283015e-07-3.71690913e-06j  6.48720912e-12-9.71164570e-11j]
 [-2.55859129e-05-2.57520306e-22j  9.79241995e-01+0.00000000e+00j
  -9.50246161e-03+1.42256152e-01j -2.48283015e-07+3.71690913e-06j]
 [ 2.48283015e-07+3.71690913e-06j -9.50246161e-03-1.42256152e-01j
   2.07580042e-02+0.00000000e+00j  5.42371029e-07+0.00000000e+00j]
 [ 6.48720912e-12+9.71164570e-11j -2.48283015e-07-3.71690913e-06j
   5.42371029e-07+0.00000000e+00j  1.41712242e-11+0.00000000e+00j]]"
2,E0,45.0,36.0,C0,35.55124005050189,-15.614238423155903,44.99999879957587,0.9995185093178448,22,"[[0.00000000e+00+0.j         0.00000000e+00+0.j
  0.00000000e+00+0.j         0.00000000e+00+0.j        ]
 [0.00000000e+00+0.j         9.04508497e-01+0.j
  6.93889390e-17+0.29389263j 0.00000000e+00+0.j        ]
 [0.00000000e+00+0.j         6.93889390e-17-0.29389263j
  9.54915028e-02+0.j         0.00000000e+00+0.j        ]
 [0.00000000e+00+0.j         0.00000000e+00+0.j
  0.00000000e+00+0.j         0.00000000e+00+0.j        ]]","[[ 1.57165736e-15+0.00000000e+00j -3.75072989e-08+5.22612677e-25j
   6.57298067e-10-1.28229420e-08j  2.75425683e-17-5.37315982e-16j]
 [-3.75072989e-08-5.22612677e-25j  8.95104438e-01+0.00000000e+00j
  -1.56862913e-02+3.06017032e-01j -6.57298068e-10+1.28229420e-08j]
 [ 6.57298067e-10+1.28229420e-08j -1.56862913e-02-3.06017032e-01j
   1.04895562e-01+0.00000000e+00j  4.39540802e-09+0.00000000e+00j]
 [ 2.75425683e-17+5.37315982e-16j -6.57298068e-10-1.28229420e-08j
   4.39540802e-09+0.00000000e+00j  1.84179494e-16+0.00000000e+00j]]"
3,E0,45.0,54.0,C0,32.14888959979465,-15.426874354517796,44.99999651320042,0.9994092488259578,161,"[[0.00000000e+00+0.j        0.00000000e+00+0.j
  0.00000000e+00+0.j        0.00000000e+00+0.j       ]
 [0.00000000e+00+0.j        7.93892626e-01+0.j
  1.38777878e-16+0.4045085j 0.00000000e+00+0.j       ]
 [0.00000000e+00+0.j        1.38777878e-16-0.4045085j
  2.06107374e-01+0.j        0.00000000e+00+0.j       ]
 [0.00000000e+00+0.j        0.00000000e+00+0.j
  0.00000000e+00+0.j        0.00000000e+00+0.j       ]]","[[ 1.20275366e-14+0.00000000e+00j -9.88194285e-08+2.81107060e-25j
   1.05484779e-09-4.75514924e-08j  1.28387915e-16-5.78759990e-15j]
 [-9.88194285e-08-2.81107060e-25j  8.11910185e-01+0.00000000e+00j
  -8.66673364e-03+3.90687758e-01j -1.05484779e-09+4.75514924e-08j]
 [ 1.05484779e-09+4.75514924e-08j -8.66673364e-03-3.90687758e-01j
   1.88089815e-01+0.00000000e+00j  2.28928377e-08+0.00000000e+00j]
 [ 1.28387915e-16+5.78759990e-15j -1.05484779e-09-4.75514924e-08j
   2.28928377e-08+0.00000000e+00j  2.78633915e-15+0.00000000e+00j]]"
4,E0,45.0,72.0,C0,27.18451204234211,-15.316421068060086,44.99682946509596,0.9999524244745024,39,"[[0.00000000e+00+0.j         0.00000000e+00+0.j
  0.00000000e+00+0.j         0.00000000e+00+0.j        ]
 [0.00000000e+00+0.j         6.54508497e-01+0.j
  8.32667268e-17+0.47552826j 0.00000000e+00+0.j        ]
 [0.00000000e+00+0.j         8.32667268e-17-0.47552826j
  3.45491503e-01+0.j         0.00000000e+00+0.j        ]
 [0.00000000e+00+0.j         0.00000000e+00+0.j
  0.00000000e+00+0.j         0.00000000e+00+0.j        ]]","[[ 8.09157053e-09+0.00000000e+00j -7.31127165e-05+0.00000000e+00j
   2.72223775e-07-5.24025478e-05j  3.01276985e-11-5.79952342e-09j]
 [-7.31127165e-05+0.00000000e+00j  6.60621976e-01+0.00000000e+00j
  -2.45972270e-03+4.73491840e-01j -2.72223775e-07+5.24025478e-05j]
 [ 2.72223775e-07+5.24025478e-05j -2.45972270e-03-4.73491840e-01j
   3.39378012e-01+0.00000000e+00j  3.75598289e-05+0.00000000e+00j]
 [ 3.01276985e-11+5.79952342e-09j -2.72223775e-07-5.24025478e-05j
   3.75598289e-05+0.00000000e+00j  4.15684191e-09+0.00000000e+00j]]"
5,E0,45.0,90.0,C0,22.70079701484072,-15.310911000174723,44.90346907052435,0.9999347827857415,20,"[[0.00000000e+00+0.j  0.00000000e+00+0.j  0.00000000e+00+0.j
  0.00000000e+00+0.j ]
 [0.00000000e+00+0.j  5.00000000e-01+0.j  8.32667268e-17+0.5j
  0.00000000e+00+0.j ]
 [0.00000000e+00+0.j  8.32667268e-17-0.5j 5.00000000e-01+0.j
  0.00000000e+00+0.j ]
 [0.00000000e+00+0.j  0.00000000e+00+0.j  0.00000000e+00+0.j
  0.00000000e+00+0.j ]]","[[ 5.75655453e-06+0.00000000e+00j -1.70839042e-03-1.20520904e-21j
   7.32816010e-06-1.68458827e-03j  2.46928060e-08-5.67635132e-06j]
 [-1.70839042e-03+1.20520904e-21j  5.07004289e-01+0.00000000e+00j
  -2.17480065e-03+4.99940450e-01j -7.32816010e-06+1.68458827e-03j]
 [ 7.32816010e-06+1.68458827e-03j -2.17480065e-03-4.99940450e-01j
   4.92984357e-01+0.00000000e+00j  1.66114917e-03+0.00000000e+00j]
 [ 2.46928060e-08+5.67635132e-06j -7.32816010e-06-1.68458827e-03j
   1.66114917e-03+0.00000000e+00j  5.59737145e-06+0.00000000e+00j]]"
6,E0,59.99999999999999,0.0,C0,37.435922909156986,-24.022319192872303,44.709683257629145,0.9998738595151205,2,"[[ 0.       +0.j  0.       +0.j  0.       +0.j  0.       +0.j]
 [ 0.       +0.j  0.9330127+0.j -0.25     +0.j  0.       +0.j]
 [ 0.       +0.j -0.25     +0.j  0.0669873+0.j  0.       +0.j]
 [ 0.       +0.j  0.       +0.j  0.       +0.j  0.       +0.j]]","[[ 9.56992904e-05+0.00000000e+00j -9.44309600e-03+0.00000000e+00j
   2.55254605e-03+4.36948107e-05j  2.58683006e-05+4.42816888e-07j]
 [-9.44309600e-03+0.00000000e+00j  9.31794392e-01+0.00000000e+00j
  -2.51871642e-01-4.31157108e-03j -2.55254605e-03-4.36948107e-05j]
 [ 2.55254605e-03-4.36948107e-05j -2.51871642e-01+4.31157108e-03j
   6.81029145e-02+0.00000000e+00j  6.90176251e-04+0.00000000e+00j]
 [ 2.58683006e-05-4.42816888e-07j -2.55254605e-03+4.36948107e-05j
   6.90176251e-04+0.00000000e+00j  6.99446214e-06+0.00000000e+00j]]"
7,E0,59.99999999999999,18.0,C0,35.97253782976644,-21.34877916337807,44.99994373861522,0.9997592664418397,23,"[[ 0.        +0.j          0.        +0.j          0.        +0.j
   0.        +0.j        ]
 [ 0.        +0.j          0.91181955+0.j         -0.25      +0.13380828j
   0.        +0.j        ]
 [ 0.        +0.j         -0.25      -0.13380828j  0.08818045+0.j
   0.        +0.j        ]
 [ 0.        +0.j          0.        +0.j          0.        +0.j
   0.        +0.j        ]]","[[ 3.48640070e-12+0.00000000e+00j -1.77524999e-06+0.00000000e+00j
   5.03017822e-07-2.86114026e-07j  9.87873085e-13-5.61897280e-13j]
 [-1.77524999e-06+0.00000000e+00j  9.03944442e-01+0.00000000e+00j
  -2.56133033e-01+1.45687191e-01j -5.03017822e-07+2.86114026e-07j]
 [ 5.03017822e-07+2.86114026e-07j -2.56133033e-01-1.45687191e-01j
   9.60555582e-02+0.00000000e+00j  1.88642820e-07+0.00000000e+00j]
 [ 9.87873085e-13+5.61897280e-13j -5.03017822e-07-2.86114026e-07j
   1.88642820e-07+0.00000000e+00j  3.70474279e-13+0.00000000e+00j]]"
8,E0,59.99999999999999,36.0,C0,32.89070762797238,-19.61902458466137,44.99999842343518,0.9990695658434992,121,"[[ 0.        +0.j          0.        +0.j          0.        +0.j
   0.        +0.j        ]
 [ 0.        +0.j          0.85031463+0.j         -0.25      +0.25451848j
   0.        +0.j        ]
 [ 0.        +0.j         -0.25      -0.25451848j  0.14968537+0.j
   0.        +0.j        ]
 [ 0.        +0.j          0.        +0.j          0.        +0.j
   0.        +0.j        ]]","[[ 2.51892908e-15+0.00000000e+00j -4.57716687e-08+4.21146154e-24j
   1.37350018e-08-1.53373124e-08j  7.55871404e-16-8.44050552e-16j]
 [-4.57716687e-08-4.21146154e-24j  8.31720778e-01+0.00000000e+00j
  -2.49579854e-01+2.78695572e-01j -1.37350018e-08+1.53373124e-08j]
 [ 1.37350018e-08+1.53373124e-08j -2.49579854e-01-2.78695572e-01j
   1.68279222e-01+0.00000000e+00j  9.26082526e-09+0.00000000e+00j]
 [ 7.55871404e-16+8.44050552e-16j -1.37350018e-08-1.53373124e-08j
   9.26082526e-09+0.00000000e+00j  5.09646311e-16+0.00000000e+00j]]"
9,E0,59.99999999999999,54.0,C0,30.801836511456244,-19.026755184955412,44.81569872813473,0.9994383667349755,16,"[[ 0.        +0.j          0.        +0.j          0.        +0.j
   0.        +0.j        ]
 [ 0.        +0.j          0.75451848+0.j         -0.25      +0.35031463j
   0.        +0.j        ]
 [ 0.        +0.j         -0.25      -0.35031463j  0.24548152+0.j
   0.        +0.j        ]
 [ 0.        +0.j          0.        +0.j          0.        +0.j
   0.        +0.j        ]]","[[ 3.20268438e-05+0.00000000e+00j -4.97820130e-03+0.00000000e+00j
   1.57152475e-03-2.18479748e-03j  1.01102737e-05-1.40557128e-05j]
 [-4.97820130e-03+0.00000000e+00j  7.73803638e-01+0.00000000e+00j
  -2.44275290e-01+3.39601421e-01j -1.57152475e-03+2.18479748e-03j]
 [ 1.57152475e-03+2.18479748e-03j -2.44275290e-01-3.39601421e-01j
   2.26154975e-01+0.00000000e+00j  1.45494921e-03+0.00000000e+00j]
 [ 1.01102737e-05+1.40557128e-05j -1.57152475e-03-2.18479748e-03j
   1.45494921e-03+0.00000000e+00j  9.36029466e-06+0.00000000e+00j]]"
